"bairro","location","preco","quartos","m2","corretora","data","link","pm2"
"Asa Sul ","SQS 104 ANDAR ALTO - VAZADO",1280000,4,160,"18175",2013-12-11,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-104-838205",8000
"Noroeste ","SQNW 311 (02)RESERVA NOROESTE",1280000,3,126.74,"16711",2014-01-27,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-311-993618",10099.4161275051
"Asa Sul ","TRECHO SCES TRECHO 04 FEROLA EXCLUSIVO DUPLEX 9126-902",1284000,2,90,"11476",2014-01-29,"/imovel/venda-apartamento-brasilia-df-2-quartos-trecho-sces-trecho-04-648461",14266.6666666667
"Asa Sul ","SQS 109 FEROLA VENDE APT C/ GARAGEM SUB 9126-9022",1290000,4,157,"11476",2014-01-29,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-109-1014537",8216.56050955414
"Asa Sul ","SQS 109 *REFORMADO*6? ANDAR*2VAGAS*",1290000,3,157,"10261",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-109-908930",8216.56050955414
"Asa Norte ","SQN 211 BLOCO F ",1290000,3,121.24,"9500",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-211-bloco-f-1041900",10640.0527878588
"Asa Sul ","SQS 215 BLOCO E OPORTUNIDADE!",1290000,3,113,"13880",2014-01-28,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-215-bloco-e-1063954",11415.9292035398
"Asa Norte ","SQN 202 NASCENTE,2 SALAS, ANDAR ALTO",1290000,4,130,"11019",2014-01-26,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-202-1163193",9923.07692307692
"Asa Norte ","SQN 209 VISTA LIVRE",1290000,3,140,"8666",2014-01-24,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-209-618924",9214.28571428571
"Asa Sul ","SQS 115 VISTA LIVRE E VAZADO",1290000,3,150,"8666",2014-01-24,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-115-457125",8600
"Sudoeste ","SQSW 304 ED. ATL?NTIDA, REFORMADO, ANDAR ALTO, VISTA LIVRE!",1290000,4,130,"5916",2014-01-18,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-304-1038856",9923.07692307692
"Asa Norte ","SQN 203 - TUDO DE BOM!!!",1290000,4,117,"3545",2014-01-18,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-203-903523",11025.641025641
"Noroeste ","SQNW 110 BLOCO E VIVERDE NOROESTE 4 QTS  VAZADO 2 VAGAS",1290000,4,132,"18208",2014-01-17,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-bloco-e-1155830",9772.72727272727
"Noroeste ","SQNW 311 BLOCO B PLANEJADO, CANTO, 2 VAGAS ACEITO IM?VEL",1290000,3,114,"7783",2014-01-14,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-311-bloco-b-1028178",11315.7894736842
"Noroeste ","SQNW 311 BLOCO B PLANEJADO, CANTO, 2 VAGAS ACEITO IM?VEL",1290000,2,114,"7783",2014-01-14,"/imovel/venda-apartamento-brasilia-df-2-quartos-sqnw-311-bloco-b-1026655",11315.7894736842
"Asa Norte ","SQN 202 ",1290000,4,140,"4297",2014-01-10,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-202-685788",9214.28571428571
"Noroeste ","SQNW 110 BLOCO E VIVERDE NOROESTE 4 QTS 5? ANDAR 2 VAGAS",1290000,4,125,"18208",2014-01-08,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-bloco-e-1140262",10320
"Asa Norte ","SQN 209 :: EXCELENTE :: MEIO DE QUADRA :: ?TIMA PLANT",1290000,3,140,"13880",2013-12-23,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-209-954407",9214.28571428571
"Asa Sul ","SQS 105 REFORMADO",1290000,3,156,"5391",2013-12-18,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-105-710190",8269.23076923077
"Asa Sul ","SHIGS 703 BLOCO C ",1290000,4,158,"20339",2013-12-16,"/imovel/venda-apartamento-brasilia-df-4-quartos-shigs-703-bloco-c-1149974",8164.55696202532
"Noroeste ","SQNW - N?O TEM PARCELA DE CHAVES!",1290000,3,112,"9909",2014-01-03,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-455511",11517.8571428571
"Asa Sul ","SQS 109 - ?GIO  R$ 700.000,00",1290000,4,158,"10232",2013-12-24,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-109-767994",8164.55696202532
"Asa Sul ","SQS 103 COM VAGA DE GARAGEM!!! 8267-9797",1295000,4,143,"11476",2014-01-29,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-103-750641",9055.94405594406
"Sudoeste ","SQSW 103 BLUE PARK: 4 QTS, 100% GRANITO, VISTA LIVRE, 2 VAGAS",1295000,4,127,"9451",2014-01-29,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-103-590926",10196.8503937008
"Asa Sul ","SQS 103 NASCENTE, COB.COLETIVA!!!",1295000,4,143,"19420",2014-01-28,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-103-1039526",9055.94405594406
"Asa Sul ","SQS 103 NASCENTE, COB. COLETIVA!!!",1295000,3,143,"19420",2014-01-28,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-103-1041662",9055.94405594406
"Asa Sul ","SQS 214 ",1299000,3,142,"5023",2014-01-12,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-214-967259",9147.88732394366
"Asa Sul ","SQS 214 ",1299000,3,142,"5023",2014-01-12,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-214-996082",9147.88732394366
"Noroeste ","SQNW 109 BLOCO A REAL EVOLUTION EQUIPADO E DECORADO *PRONTO P",1299000,3,107.32,"14688",2013-12-30,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-109-bloco-a-848096",12103.9880730526
"Noroeste ","SQNW 110 BLOCO D VIVERDE - 3 QUARTOS - PRONTO",1300000,3,125.59,"18297",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-110-bloco-d-1164320",10351.1426068955
"Asa Sul ","SQS 105 SQS 105 1 VAGA",1300000,3,131,"17001",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-105-1104593",9923.6641221374
"Asa Norte ","SQN 208 ",1300000,4,130,"17001",2014-01-29,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-208-1104580",10000
"Sudoeste ","SQSW 305 BLOCO A A/A RESIDENCIAL KOPENHAGEN",1300000,3,110,"9009",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqsw-305-bloco-a-1092248",11818.1818181818
"Asa Sul ","SQS 109 ACEITO PROPOSTA",1300000,4,160,"4151",2014-01-29,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-109-1158773",8125
"Asa Sul ","SQS 113 ",1300000,3,140,"9500",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-113-1155354",9285.71428571429
"Asa Norte ","SQN 104 BLOCO D APARTAMENTO 208",1300000,3,180,"5311",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-104-bloco-d-1149988",7222.22222222222
"Asa Sul ","SQS 105 SQS 105 1 VAGA",1300000,3,131,"17001",2014-01-28,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-105-796508",9923.6641221374
"Asa Norte ","SQN 208 ",1300000,4,130,"17001",2014-01-28,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-208-780389",10000
"Asa Norte ","SQN 307 VISTA LIVRE!!!!!",1300000,3,122.48,"3384",2014-01-28,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-307-1160495",10613.9777922926
"Asa Sul ","SQS 215 BLOCO B EXCELENTE HABITABILIDADE - VISTA LIVRE",1300000,3,131.8,"10778",2014-01-28,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-215-bloco-b-1158057",9863.42943854325
"Asa Norte ","SQN 205 N?O PERCA, 04 QTS, VAZADO, V. LIVRE, MEIO DE QUADRA",1300000,4,150,"11983",2014-01-28,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-205-1083843",8666.66666666667
"Sudoeste ","SQSW 304 BLOCO K ",1300000,4,122,"7476",2014-01-27,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-304-bloco-k-1085670",10655.737704918
"Sudoeste ","SQSW 101 BLOCO D ED. MONT CLAIR - EXCLUSIVIDADE (8190 2401)",1300000,4,120,"17268",2014-01-23,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-101-bloco-d-1061724",10833.3333333333
"Asa Sul ","SQS 215 BLOCO G ** 215 SUL IM?VEL REFORMADO**",1300000,3,120,"15759",2014-01-21,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-215-bloco-g-1087514",10833.3333333333
"Asa Norte ","SQN 315 BLOCO I 2 ANDAR",1300000,3,120,"1750",2014-01-20,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-315-bloco-i-1161214",10833.3333333333
"Noroeste ","SQNW RESID. MONTPARNASSE - 4? ANDAR - 8123-0648 LIGUE J?",1300000,3,113.51,"9735",2014-01-18,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-524215",11452.7354418113
"Asa Norte ","SQN 211 ",1300000,4,120,"12220",2014-01-18,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-211-1160818",10833.3333333333
"Sudoeste ","SQSW 300 EXCELENTE REFORMA! PORCELANATO, CANTO, VISTA LIVRE.",1300000,3,108,"8247",2014-01-16,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqsw-300-222593",12037.037037037
"Asa Sul ","SQS 216 ",1300000,3,168,"12220",2014-01-16,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-216-330626",7738.09523809524
"Asa Sul ","SQS 115 ",1300000,3,147.9,"18656",2014-01-14,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-115-552679",8789.72278566599
"Asa Sul ","SQS 102 :: APARTAMENTO NASCENTE :: VAZADO :: DE CANTO",1300000,3,113.38,"13880",2014-01-11,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-102-967213",11465.8669959428
"Asa Sul ","SQS 105 - EXCELENTE APARTAMENTO - ANDAR ALTO",1300000,3,144,"13933",2014-01-10,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-105-1158649",9027.77777777778
"Sudoeste ","SQSW 101 ",1300000,4,120,"16506",2014-01-09,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-101-1149722",10833.3333333333
"Noroeste ","SQNW 309 BLOCO H - ED. PIGOT APTO 306 - PRONTO PARA MORAR",1300000,3,127,"8714",2014-01-06,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-309-bloco-h-978590",10236.2204724409
"Noroeste ","SQNW 309 BLOCO H - ED. PIGOT APTO 306 - PRONTO PARA MORAR",1300000,4,127,"8714",2014-01-06,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-309-bloco-h-978595",10236.2204724409
"Asa Norte ","SQN 315 APARTAMENTO TODO REFORMADO",1300000,3,130,"1691",2014-01-06,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-315-1054813",10000
"Asa Sul ","SQS 212 BLOCO E ",1300000,3,123.43,"7437",2013-12-19,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-212-bloco-e-1150206",10532.2855059548
"Asa Norte ","SQN 311 ",1300000,2,150,"15594",2013-12-17,"/imovel/venda-apartamento-brasilia-df-2-quartos-sqn-311-799201",8666.66666666667
"Sudoeste ","SQSW 103 BLOCO F | ED. BLUE PARK",1300000,4,125,"10127",2013-12-17,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-103-bloco-f-908844",10400
"Sudoeste ","SQSW 306 - REFORMADO - ED.VIA MUNIQUE",1300000,3,107,"13933",2013-12-16,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqsw-306-1024057",12149.5327102804
"Asa Norte ","SQN 310 147M? - ACEITA APTO MAIOR VALOR",1300000,4,147,"18175",2013-12-11,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-310-792777",8843.53741496599
"Asa Sul ","SQS 108 :: SQS 108 - 3 QTOS, REFORMADO, DE CANTO. LINDO!",1300000,3,157,"11763",2013-12-10,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-108-854092",8280.25477707006
"Asa Sul ","SQS 204 ",1300000,3,120,"13933",2013-12-09,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-204-1012097",10833.3333333333
"Noroeste ","SQNW ULTIMA UNIDADE 4QTOS VAZADO PRONTO COM CLOSET",1300000,4,150,"9669",2013-12-09,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-1004863",8666.66666666667
"Noroeste ","SQNW 109 BLOCO A REAL EVOLUTION: APARTAMENTO J? DECORADO.",1303900,3,107.32,"14688",2013-12-30,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-109-bloco-a-854196",12149.6459187477
"Sudoeste ","SQSW 101 * VAZADO * 2 GARAG * PISCINA * CHURRASQUEIRA *",1310000,4,140,"5915",2013-12-19,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-101-1012070",9357.14285714286
"Asa Sul ","SQS 106 - APARTAMENTO 03 QUARTOS - CANTO - VISTA P/ LAGO",1315000,3,180,"13933",2014-01-09,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-106-911284",7305.55555555556
"Noroeste ","SQNW 110 BLOCO B 4 QTS 3 VAGAS 150M? VAZADO",1320000,4,150,"14574",2014-01-27,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-bloco-b-886311",8800
"Asa Norte ","SQN 209 BLOCO J LUXUOSO - LINDO APARTAMENTO 4QTS*VAZADO*VISTA",1320000,4,140,"16487",2014-01-13,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-209-bloco-j-1157395",9428.57142857143
"Asa Sul ","SQS 302 SOMENTE TROCA POR CASA NO LAGO SUL!!!!",1320000,3,118,"11670",2014-01-09,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-302-1064077",11186.4406779661
"Noroeste ","SQNW 110 BLOCO B VIA PARQUE 4QTS, VAZADO 1? ANDAR",1320000,4,152,"18208",2014-01-26,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-bloco-b-1077937",8684.21052631579
"Noroeste ","SQNW 311 BLOCO A APTO VAZADO | RESERVA NOROESTE (61) 8401-633",1322578.82,3,126.74,"11452",2014-01-20,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-311-bloco-a-783681",10435.3702067224
"Noroeste ","SQNW 110 IMPERD?VEL 04 QTS 2 SUITES VAZADO EXCTE PRE?O!!!!!",1329000,4,133,"7037",2014-01-27,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-863499",9992.48120300752
"Asa Norte ","SQN 210 ",1330000,3,125,"17001",2014-01-30,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-210-1163916",10640
"Asa Norte ","SQN 210 FEROLA MAGN?FICO EXCLUSIVO 9126-9022",1330000,3,124,"11476",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-210-819501",10725.8064516129
"Asa Norte ","SQN 210 REFORMAD?SSIMO, NASCENTE, VAZADO",1330000,3,123.87,"14999",2014-01-24,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-210-1009309",10737.0630499717
"Noroeste ","SQNW 110 BLOCO D VIVERDE",1330000,4,125.59,"19176",2014-01-22,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-bloco-d-1013480",10590.015128593
"Asa Norte ","SQN 212 OTIMO APARTAMENTO!!VAZADO",1330000,3,130,"20101",2014-01-17,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-212-418821",10230.7692307692
"Asa Norte ","SQN 210 5? ANDAR, VAZADO",1330000,2,124,"9182",2014-01-02,"/imovel/venda-apartamento-brasilia-df-2-quartos-sqn-210-1056877",10725.8064516129
"Noroeste ","SQNW 309 BLOCO H RES PIGOT",1330000,3,127.24,"1704",2013-12-31,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-309-bloco-h-978472",10452.6878340145
"Asa Norte ","SQN 210 BLOCO C PROJETO ARQUITETA F?TIMA ALVIM",1330000,3,123.3,"18656",2013-12-23,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-210-bloco-c-976516",10786.699107867
"Noroeste ","SQNW PRONTO NOROESTE 4 QTOS LOCALIZA??O UNICA",1330000,4,153,"9669",2014-01-06,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-1156680",8692.81045751634
"Noroeste ","SQNW RESIDENCIAL VIVERDE- PRONTO.",1330245,4,125.59,"14522",2014-01-29,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-604796",10591.9659208536
"Noroeste ","SQNW 00 VIVERDE RESID?NCIAS DO NOROESTE",1330245,4,125.55,"218047",2014-01-25,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-627349",10595.3405017921
"Noroeste ","SQNW 110 VIVERDE 4 QUARTOS-PRONTO PARA MORAR 9267-8299.",1330245,4,125.59,"14774",2014-01-23,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-995825",10591.9659208536
"Noroeste ","SQNW 110 RESIDENCIAL VIVERDE - APTO DE 4 QUARTOS 2 VAGAS",1330245,4,125.59,"303164",2014-01-06,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-407273",10591.9659208536
"Noroeste ","SQNW 110 BLOCO D VIVERDE(4QTOS) VERA REGINA-9978-3157",1330245,4,125.59,"8015",2014-01-03,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-bloco-d-883493",10591.9659208536
"Noroeste ","SQNW VIVERDE RESIDENCIAL",1333600,3,105.41,"3164",2014-01-20,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-608277",12651.5510862347
"Asa Sul ","SQS 107 ",1340000,3,165,"10584",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-107-988945",8121.21212121212
"Sudoeste ","SQSW 504 OPORTUNIDADE!!!?TIMA LOCALIZA??O!!!9988-0999",1340000,4,131,"11476",2014-01-28,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-504-1059136",10229.0076335878
"Noroeste ","SQNW 110 BLOCO B :: VIA PARQUE - PRONTO! COM HABITE-SE! - 4 Q",1340000,3,152,"11763",2014-01-20,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-110-bloco-b-1157109",8815.78947368421
"Sudoeste ","SQSW 504 EXCLUSIVIDADE!!!9688-6445",1340000,4,131,"8660",2014-01-17,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-504-1052259",10229.0076335878
"Noroeste ","SQNW EXCELENTE APTO 4 QTOS INVEJ?VEL SU?TES",1340000,4,155,"9669",2014-01-21,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-1031005",8645.16129032258
"Noroeste ","SQNW 309 BLOCO G - ED. REGENT - PRONTO PARA MORAR",1347217.12,3,127,"8714",2014-01-24,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-309-bloco-g-747220",10608.0088188976
"Noroeste ","SQNW 109 BLOCO D - ED. SANCY - PRONTO PARA MORAR",1347217.12,3,127,"8714",2014-01-06,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-109-bloco-d-747144",10608.0088188976
"Noroeste ","SQNW 309 BLOCO H - ED. PIGOT - PRONTO PARA MORAR",1347217.12,3,127,"8714",2014-01-06,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-309-bloco-h-747183",10608.0088188976
"Asa Sul ","SQS 102 AGIO R$ 850.000,00!!!ESTUDO PERMUTA!!!",1349000,3,130,"5377",2014-01-27,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-102-271994",10376.9230769231
"Sudoeste ","SQSW 102 IMPERD?VEL! LINDO 04 QTOS(STE) DCE ANDAR ALTO !!",1349900,4,140,"7037",2013-12-06,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-102-674405",9642.14285714286
"Asa Norte ","SQN 213 RES.EVARISTO OLIVEIRA 61 9202-8350",1350000,3,110,"9436",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-213-1162042",12272.7272727273
"Asa Sul ","SQS 105 LINDO!!!!        9212-3818",1350000,3,148,"11476",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-105-988855",9121.62162162162
"Asa Norte ","SQN 213 BLOCO F RES.EVARISTO DE OLIVEIRA,VAZADO,3 QT?S ,2 GAR",1350000,3,110,"1700",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-213-bloco-f-1162852",12272.7272727273
"Sudoeste ","SQSW 101 MAISON ETOIELE. BOM, BARATO E DESOCUPADO!",1350000,4,140,"5916",2014-01-28,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqsw-101-1159101",9642.85714285714
"Asa Norte ","SQN 202 RARIDADE VAZADO.",1350000,4,145,"10483",2014-01-27,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-202-207779",9310.34482758621
"Sudoeste ","SQSW 303 - ED. BAVIERA - FA?A SUA PROPOSTA!!",1350000,3,144.68,"3545",2014-01-27,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqsw-303-921593",9330.9372408073
"Asa Sul ","SQS 109 BLOCO C OPORTUNIDADE. ACEITO (-) VLR FINANCIAMENTO",1350000,4,160,"9664",2014-01-26,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-109-bloco-c-711329",8437.5
"Asa Norte ","SQN 307 BLOCO D ",1350000,3,122.48,"5330",2014-01-24,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-307-bloco-d-1092086",11022.2077073808
"Asa Norte ","SQN 115 BLOCO F URGENTE  O MAIS BARATO DO MERCADO",1350000,4,168,"6988",2014-01-24,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-115-bloco-f-407887",8035.71428571429
"Asa Sul ","SQS 106 BLOCO C TODO REFORMADO!!! VALE A PENA CONFERIR!!!",1350000,3,150,"180",2014-01-20,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-106-bloco-c-1094751",9000
"Asa Sul ","SQS 215 BLOCO H DESOCUPADO ACEITO IMOVEL - VALOR GUARA",1350000,3,119,"20107",2014-01-20,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-215-bloco-h-656516",11344.5378151261
"Asa Sul ","SQS 215 ",1350000,3,120,"180",2014-01-19,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-215-576092",11250
"Asa Sul ","SQS 105 ACEITA TROCA",1350000,3,155,"17243",2014-01-16,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-105-790120",8709.67741935484
"Asa Norte ","SQN 307 BLOCO D ",1350000,2,122.48,"5330",2014-01-14,"/imovel/venda-apartamento-brasilia-df-2-quartos-sqn-307-bloco-d-1092085",11022.2077073808
"Asa Norte ","SQN 213 ",1350000,3,110.63,"9182",2014-01-13,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-213-1158989",12202.8382897948
"Asa Norte ","SQN 202 >> BLOCO E, ANDAR BAIXO",1350000,4,130,"18222",2014-01-06,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-202-977125",10384.6153846154
"Asa Sul ","SQS 203 NASCENTE",1350000,3,135,"3804",2014-01-03,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-203-393110",10000
"Asa Sul ","SQS 109 BLOCO C ",1350000,4,160,"5386",2013-12-23,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-109-bloco-c-874175",8437.5
"Asa Norte ","SQN 304 NASCENTE EXCLUSIVIDADE / SOMENTE NO 8340-8000",1350000,3,134,"12180",2013-12-16,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-304-1082593",10074.6268656716
"Asa Sul ","SQS 109 BLOCO C ",1350000,4,160,"1050",2013-12-16,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqs-109-bloco-c-490109",8437.5
"Asa Sul ","SQS 105 BLOCO D ",1350000,3,188,"20240",2013-12-16,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-105-bloco-d-1089835",7180.85106382979
"Asa Sul ","SQS 105 ",1350000,3,180,"12954",2013-12-11,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqs-105-1064179",7500
"Asa Norte ","SQN 208 AC TROCA AP 2 QTS ASA NORTE 200",1350010,4,139,"11839",2014-01-29,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-208-874958",9712.30215827338
"Noroeste ","SQNW 110 VIVERDE! LINDO   -   9231-9330",1360000,4,133,"11476",2014-01-24,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-110-948310",10225.5639097744
"Asa Norte ","SQN 202 04 QTOS NA ASA NORTE. RWF",1360000,4,133,"8066",2014-01-08,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-202-421867",10225.5639097744
"Asa Norte ","SQN 213 BLOCO H TROCO POR APT. NOROESTE",1365000,3,106,"11229",2013-12-13,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqn-213-bloco-h-1149017",12877.358490566
"Asa Norte ","SQN 202 ACEITA APTO SQN 203 BLOCO C",1369000,4,140,"10869",2014-01-23,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-202-605605",9778.57142857143
"Noroeste ","SQNW 109 BLOCO D ",1369000,4,132,"13725",2014-01-30,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqnw-109-bloco-d-1012220",10371.2121212121
"Noroeste ","SQNW 309 BLOCO H PIGOT- LIGUE, CONFIRA DESCONTOS PROMOCIONAIS",1369611.36,3,127.24,"10848",2013-12-26,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-309-bloco-h-892437",10764
"Asa Norte ","TRECHO SCEN TRECHO 01 CONDOM?NIO ILHAS DO LAGO",1370000,3,98,"4996",2013-12-26,"/imovel/venda-apartamento-brasilia-df-3-quartos-trecho-scen-trecho-01-1149847",13979.5918367347
"Noroeste ","SQNW RESIDENCIAL PIGOT-PRONTO",1374000,3,127.24,"14522",2014-01-29,"/imovel/venda-apartamento-brasilia-df-3-quartos-sqnw-371977",10798.4910405533
"Asa Norte ","SQN 304 SQN 304! OPORTUNIDADE!",1380000,4,188,"17001",2014-01-28,"/imovel/venda-apartamento-brasilia-df-4-quartos-sqn-304-983522",7340.42553191489
